Datetime,beaconid,edgenodeid,rssi,realx,realy,distance,isSameRoom
2018-10-09T17:55:30.500000Z,1,1,-83,8.341,8.7045,11.6794396804813,0
2018-10-09T17:55:30.500000Z,1,9,-87.3333333333333,8.341,8.7045,15.9278762316261,0
2018-10-09T17:55:30.500000Z,1,10,-78.6666666666667,8.341,8.7045,9.43069251168757,0
2018-10-09T17:55:30.500000Z,1,11,-70,8.341,8.7045,11.4971057771076,0
2018-10-09T17:55:30.500000Z,1,3,-91.5,8.341,8.7045,16.9209317488725,0
2018-10-09T17:55:30.500000Z,1,2,-87.75,8.341,8.7045,16.4475466635605,0
2018-10-09T17:55:30.500000Z,1,13,-76.3333333333333,8.341,8.7045,7.28067519190356,0
2018-10-09T17:55:30.500000Z,1,12,-51,8.341,8.7045,1.36816345880162,0
2018-10-09T17:55:30.500000Z,1,8,-79.75,8.341,8.7045,8.41133706672132,0
2018-10-09T17:55:31.000000Z,1,11,-70,8.349,9.054,11.7690389157314,0
2018-10-09T17:55:31.000000Z,1,3,-81,8.349,9.054,16.954861751132,0
2018-10-09T17:55:31.000000Z,1,10,-68.6666666666667,8.349,9.054,9.75123361426645,0
2018-10-09T17:55:31.000000Z,1,13,-76.5,8.349,9.054,7.21729707023343,0
2018-10-09T17:55:31.000000Z,1,8,-73.4,8.349,9.054,8.38137798932849,0
2018-10-09T17:55:31.000000Z,1,1,-78,8.349,9.054,11.7411182176145,0
2018-10-09T17:55:31.000000Z,1,2,-83.5,8.349,9.054,16.4091394350831,0
2018-10-09T17:55:31.000000Z,1,9,-85,8.349,9.054,16.1149147375963,0
2018-10-09T17:55:31.000000Z,1,12,-55.25,8.349,9.054,1.03060031049869,0
2018-10-09T17:55:31.500000Z,1,3,-88.5,8.357,9.4035,16.9959163109848,0
2018-10-09T17:55:31.500000Z,1,10,-75.25,8.357,9.4035,10.0737074232876,0
2018-10-09T17:55:31.500000Z,1,1,-80,8.357,9.4035,11.8128248632577,0
2018-10-09T17:55:31.500000Z,1,9,-85,8.357,9.4035,16.3073033101736,0
2018-10-09T17:55:31.500000Z,1,12,-46,8.357,9.4035,0.704862575258467,0
2018-10-09T17:55:31.500000Z,1,2,-92.5,8.357,9.4035,16.3781058504944,0
2018-10-09T17:55:31.500000Z,1,8,-63.75,8.357,9.4035,8.36593277823818,0
2018-10-09T17:55:31.500000Z,1,13,-74.4,8.357,9.4035,7.17042197154393,0
2018-10-09T17:55:31.500000Z,1,11,-73.5,8.357,9.4035,12.0449799190368,0
2018-10-09T17:55:32.000000Z,1,8,-68,8.0044,9.7374,8.00457282557914,0
2018-10-09T17:55:32.000000Z,1,1,-92,8.0044,9.7374,12.2379705065832,0
2018-10-09T17:55:32.000000Z,1,12,-60,8.0044,9.7374,0.73624053134828,0
2018-10-09T17:55:32.000000Z,1,11,-81,8.0044,9.7374,12.0949978966513,0
2018-10-09T17:55:32.000000Z,1,3,-90,8.0044,9.7374,17.396887368722,0
2018-10-09T17:55:32.000000Z,1,10,-74.75,8.0044,9.7374,10.5139403707649,0
2018-10-09T17:55:32.000000Z,1,13,-85.25,8.0044,9.7374,7.50130882713144,0
2018-10-09T17:55:32.000000Z,1,2,-86,8.0044,9.7374,16.7154103186251,0
2018-10-09T17:55:32.000000Z,1,9,-84,8.0044,9.7374,16.7880610589788,0
2018-10-09T17:55:32.500000Z,1,8,-65.6,7.6438,9.7218,7.64410424314059,0
2018-10-09T17:55:32.500000Z,1,11,-72.6666666666667,7.6438,9.7218,11.8718686684111,0
2018-10-09T17:55:32.500000Z,1,10,-76.5,7.6438,9.7218,10.6409304893886,0
2018-10-09T17:55:32.500000Z,1,9,-83.5,7.6438,9.7218,17.0742000011714,0
2018-10-09T17:55:32.500000Z,1,12,-68,7.6438,9.7218,1.08106321739295,0
2018-10-09T17:55:32.500000Z,1,1,-86.3333333333333,7.6438,9.7218,12.5825339928013,0
2018-10-09T17:55:32.500000Z,1,3,-89.5,7.6438,9.7218,17.7500562725869,0
2018-10-09T17:55:32.500000Z,1,2,-101,7.6438,9.7218,17.0763333792709,0
2018-10-09T17:55:32.500000Z,1,13,-78,7.6438,9.7218,7.8622430438139,0
2018-10-09T17:55:33.000000Z,1,11,-78.6666666666667,7.2832,9.7062,11.6556470725567,0
2018-10-09T17:55:33.000000Z,1,2,-101,7.2832,9.7062,17.4372570285581,0
2018-10-09T17:55:33.000000Z,1,8,-69.2,7.2832,9.7062,7.28368208257335,0
2018-10-09T17:55:33.000000Z,1,9,-92,7.2832,9.7062,17.3631266965371,0
2018-10-09T17:55:33.000000Z,1,13,-76,7.2832,9.7062,8.22317752939823,0
2018-10-09T17:55:33.000000Z,1,1,-88.3333333333333,7.2832,9.7062,12.9279910535241,0
2018-10-09T17:55:33.000000Z,1,3,-87.5,7.2832,9.7062,18.1035316079488,0
2018-10-09T17:55:33.000000Z,1,10,-77,7.2832,9.7062,10.7785162559603,0
2018-10-09T17:55:33.000000Z,1,12,-73.25,7.2832,9.7062,1.43383983763878,0
2018-10-09T17:55:33.500000Z,1,13,-77,6.9226,9.6906,8.58411224996505,0
2018-10-09T17:55:33.500000Z,1,3,-96,6.9226,9.6906,18.4572957694241,0
2018-10-09T17:55:33.500000Z,1,11,-70.5,6.9226,9.6906,11.4467245585801,0
2018-10-09T17:55:33.500000Z,1,2,-90,6.9226,9.6906,17.7981812306764,0
2018-10-09T17:55:33.500000Z,1,9,-87,6.9226,9.6906,17.6547042773307,0
2018-10-09T17:55:33.500000Z,1,1,-87,6.9226,9.6906,13.2742719242902,0
2018-10-09T17:55:33.500000Z,1,8,-74,6.9226,9.6906,6.92331359393752,0
2018-10-09T17:55:33.500000Z,1,12,-74.5,6.9226,9.6906,1.78987349273629,0
2018-10-09T17:55:33.500000Z,1,10,-78.5,6.9226,9.6906,10.9262974112917,0
2018-10-09T17:55:34.000000Z,1,13,-96.5,6.22375,9.92425,9.27685275969173,0
2018-10-09T17:55:34.000000Z,1,11,-76.25,6.22375,9.92425,11.2952767617708,0
2018-10-09T17:55:34.000000Z,1,1,-81,6.22375,9.92425,14.0086964820072,0
2018-10-09T17:55:34.000000Z,1,9,-87,6.22375,9.92425,18.3680810681192,0
2018-10-09T17:55:34.000000Z,1,2,-95,6.22375,9.92425,18.490274257701,0
2018-10-09T17:55:34.000000Z,1,10,-87,6.22375,9.92425,11.4677864963122,0
2018-10-09T17:55:34.000000Z,1,3,-93.5,6.22375,9.92425,19.1841751744765,0
2018-10-09T17:55:34.000000Z,1,12,-77,6.22375,9.92425,2.45852539645211,0
2018-10-09T17:55:34.000000Z,1,8,-65.8,6.22375,9.92425,6.22519775790296,0
2018-10-09T17:55:34.500000Z,1,9,-87,5.8855,10.1735,18.787398236584,0
2018-10-09T17:55:34.500000Z,1,2,-83,5.8855,10.1735,18.8249948871175,0
2018-10-09T17:55:34.500000Z,1,10,-84.25,5.8855,10.1735,11.8541656180433,0
2018-10-09T17:55:34.500000Z,1,13,-90,5.8855,10.1735,9.61557083588905,0
2018-10-09T17:55:34.500000Z,1,8,-64.6666666666667,5.8855,10.1735,5.8979812224184,0
2018-10-09T17:55:34.500000Z,1,3,-93.5,5.8855,10.1735,19.5589366403187,0
2018-10-09T17:55:34.500000Z,1,1,-84.5,5.8855,10.1735,14.3979179918487,0
2018-10-09T17:55:34.500000Z,1,11,-75.4,5.8855,10.1735,11.3603777445999,0
2018-10-09T17:55:34.500000Z,1,12,-71.5,5.8855,10.1735,2.79818199908441,0
2018-10-09T17:55:35.000000Z,1,13,-81.25,5.54725,10.42275,9.96049622885326,0
2018-10-09T17:55:35.000000Z,1,1,-92.5,5.54725,10.42275,14.7888331224948,0
2018-10-09T17:55:35.000000Z,1,2,-100,5.54725,10.42275,19.1630816969766,0
2018-10-09T17:55:35.000000Z,1,10,-85.5,5.54725,10.42275,12.2427707290874,0
2018-10-09T17:55:35.000000Z,1,3,-89,5.54725,10.42275,19.9355086497686,0
2018-10-09T17:55:35.000000Z,1,12,-80.5,5.54725,10.42275,3.15727336874715,0
2018-10-09T17:55:35.000000Z,1,9,-92,5.54725,10.42275,19.2067524616995,0
2018-10-09T17:55:35.000000Z,1,11,-83,5.54725,10.42275,11.4405491618628,0
2018-10-09T17:55:35.000000Z,1,8,-63.6666666666667,5.54725,10.42275,5.58322085583223,0
2018-10-09T17:55:35.500000Z,1,12,-77,4.8665,10.66525,3.86604769920134,0
2018-10-09T17:55:35.500000Z,1,2,-93,4.8665,10.66525,19.8466796923944,0
2018-10-09T17:55:35.500000Z,1,8,-61,4.8665,10.66525,4.94458135866931,0
2018-10-09T17:55:35.500000Z,1,13,-96,4.8665,10.66525,10.652458158214,0
2018-10-09T17:55:35.500000Z,1,11,-76.1666666666667,4.8665,10.66525,11.4035472469096,0
2018-10-09T17:55:35.500000Z,1,1,-78.3333333333333,4.8665,10.66525,15.5094308345761,0
2018-10-09T17:55:35.500000Z,1,3,-87.5,4.8665,10.66525,20.6490260015455,0
2018-10-09T17:55:35.500000Z,1,9,-85,4.8665,10.66525,19.9108347341969,0
2018-10-09T17:55:35.500000Z,1,10,-81,4.8665,10.66525,12.8143384461509,0
2018-10-09T17:55:36.000000Z,1,8,-67.8,4.524,10.6585,4.60661136303031,0
2018-10-09T17:55:36.000000Z,1,2,-98,4.524,10.6585,20.1890081046593,0
2018-10-09T17:55:36.000000Z,1,3,-87.5,4.524,10.6585,20.984498284448,0
