Datetime,beaconid,edgenodeid,rssi,realx,realy,distance,isSameRoom
2018-10-15T19:53:46.500000Z,1,1,-90,0.54,5.176,19.3288974336355,0
2018-10-15T19:53:46.500000Z,1,2,-77,0.54,5.176,24.709246366492,0
2018-10-15T19:53:46.500000Z,1,12,-67,0.54,5.176,9.4773897250245,0
2018-10-15T19:53:46.500000Z,1,13,-89,0.54,5.176,15.7277753035831,0
2018-10-15T19:53:46.500000Z,1,3,-84,0.54,5.176,24.6768449360934,0
2018-10-15T19:53:46.500000Z,1,8,-68,0.54,5.176,4.64549200838835,0
2018-10-15T19:53:46.500000Z,1,10,-77,0.54,5.176,12.5473453766125,0
2018-10-15T19:53:46.500000Z,1,11,-66,0.54,5.176,5.18411766841765,0
2018-10-15T19:53:46.500000Z,1,9,-95,0.54,5.176,21.7644337394751,0
2018-10-15T19:53:47.000000Z,1,10,-75,0.567,6.0215,12.8952266847078,0
2018-10-15T19:53:47.000000Z,1,12,-77,0.567,6.0215,9.04924534146356,0
2018-10-15T19:53:47.000000Z,1,2,-80,0.567,6.0215,24.5209233360002,0
2018-10-15T19:53:47.000000Z,1,1,-90,0.567,6.0215,19.2602523672459,0
2018-10-15T19:53:47.000000Z,1,8,-61.2,0.567,6.0215,3.81091606441286,0
2018-10-15T19:53:47.000000Z,1,9,-95,0.567,6.0215,21.9548908275582,0
2018-10-15T19:53:47.000000Z,1,11,-71,0.567,6.0215,6.02724076588948,0
2018-10-15T19:53:47.000000Z,1,13,-82.5,0.567,6.0215,15.4616480767737,0
2018-10-15T19:53:47.000000Z,1,3,-94,0.567,6.0215,24.606951482254,0
2018-10-15T19:53:47.500000Z,1,2,-88.6666666666667,0.60125,7.35875,24.2887155511567,0
2018-10-15T19:53:47.500000Z,1,1,-92,0.60125,7.35875,19.2357590992661,0
2018-10-15T19:53:47.500000Z,1,13,-82.5,0.60125,7.35875,15.1363247892281,0
2018-10-15T19:53:47.500000Z,1,3,-94,0.60125,7.35875,24.5640189733887,0
2018-10-15T19:53:47.500000Z,1,11,-64,0.60125,7.35875,7.36230453900136,0
2018-10-15T19:53:47.500000Z,1,12,-65.5,0.60125,7.35875,8.50892344101179,0
2018-10-15T19:53:47.500000Z,1,8,-50,0.60125,7.35875,2.50449159012363,0
2018-10-15T19:53:47.500000Z,1,10,-76,0.60125,7.35875,13.5425137299174,0
2018-10-15T19:53:47.500000Z,1,9,-88.5,0.60125,7.35875,22.3263275781083,0
2018-10-15T19:53:48.000000Z,1,11,-57,0.6085,7.8505,7.8536241634038,0
2018-10-15T19:53:48.000000Z,1,9,-89.3333333333333,0.6085,7.8505,22.4864061712849,0
2018-10-15T19:53:48.000000Z,1,8,-52.6666666666667,0.6085,7.8505,2.03271554822607,0
2018-10-15T19:53:48.000000Z,1,10,-75,0.6085,7.8505,13.8099251446197,0
2018-10-15T19:53:48.000000Z,1,12,-67.6666666666667,0.6085,7.8505,8.36058206705729,0
2018-10-15T19:53:48.000000Z,1,3,-94,0.6085,7.8505,24.5718772685361,0
2018-10-15T19:53:48.000000Z,1,1,-96,0.6085,7.8505,19.2554676001389,0
2018-10-15T19:53:48.000000Z,1,13,-89,0.6085,7.8505,15.0501492517516,0
2018-10-15T19:53:48.000000Z,1,2,-77,0.6085,7.8505,24.2266680024307,0
2018-10-15T19:53:48.500000Z,1,12,-72,0.61575,8.34225,8.23897008885212,0
2018-10-15T19:53:48.500000Z,1,9,-90,0.61575,8.34225,22.6560314954981,0
2018-10-15T19:53:48.500000Z,1,1,-84.3333333333333,0.61575,8.34225,19.2877001771855,0
2018-10-15T19:53:48.500000Z,1,13,-88.3333333333333,0.61575,8.34225,14.9796327767072,0
2018-10-15T19:53:48.500000Z,1,11,-68,0.61575,8.34225,8.345000786399,0
2018-10-15T19:53:48.500000Z,1,10,-76.3333333333333,0.61575,8.34225,14.0894332080819,0
2018-10-15T19:53:48.500000Z,1,8,-51.5,0.61575,8.34225,1.57325399252632,0
2018-10-15T19:53:48.500000Z,1,3,-90,0.61575,8.34225,24.5895713286141,0
2018-10-15T19:53:48.500000Z,1,2,-84,0.61575,8.34225,24.1744684145278,0
2018-10-15T19:53:49.000000Z,1,13,-88.3333333333333,0.7132,9.203,14.8099082792568,0
2018-10-15T19:53:49.000000Z,1,8,-54,0.7132,9.203,0.923700839016616,0
2018-10-15T19:53:49.000000Z,1,11,-62.5,0.7132,9.203,9.20374115455231,0
2018-10-15T19:53:49.000000Z,1,3,-86,0.7132,9.203,24.5597768564782,0
2018-10-15T19:53:49.000000Z,1,12,-66,0.7132,9.203,8.0096086820768,0
2018-10-15T19:53:49.000000Z,1,10,-78.25,0.7132,9.203,14.5399709504524,0
2018-10-15T19:53:49.000000Z,1,1,-84.3333333333333,0.7132,9.203,19.2901066674086,0
2018-10-15T19:53:49.000000Z,1,9,-90,0.7132,9.203,22.8976398617849,0
2018-10-15T19:53:49.000000Z,1,2,-86.5,0.7132,9.203,24.0223200220129,0
2018-10-15T19:53:49.500000Z,1,2,-88,0.8034,9.572,23.9179883677537,0
2018-10-15T19:53:49.500000Z,1,13,-83.3333333333333,0.8034,9.572,14.7037347486957,0
2018-10-15T19:53:49.500000Z,1,8,-60,0.8034,9.572,0.832451536126879,0
2018-10-15T19:53:49.500000Z,1,10,-71.5,0.8034,9.572,14.7076898104359,0
2018-10-15T19:53:49.500000Z,1,11,-73.5,0.8034,9.572,9.57203695981164,0
2018-10-15T19:53:49.500000Z,1,9,-87,0.8034,9.572,22.9664017982792,0
2018-10-15T19:53:49.500000Z,1,12,-72.25,0.8034,9.572,7.88990440753245,0
2018-10-15T19:53:49.500000Z,1,1,-88,0.8034,9.572,19.2552216180443,0
2018-10-15T19:53:49.500000Z,1,3,-86.5,0.8034,9.572,24.5082281603546,0
2018-10-15T19:53:50.000000Z,1,8,-62.25,0.8936,9.941,0.906268150163074,0
2018-10-15T19:53:50.000000Z,1,10,-81.3333333333333,0.8936,9.941,14.8832159817695,0
