Datetime,beaconid,edgenodeid,rssi,realx,realy,distance,isSameRoom
2018-10-24T22:55:37.000000Z,1,1,-81,8.333,8.355,11.6279488302968,0
2018-10-24T22:55:37.000000Z,1,8,-65,8.333,8.355,8.45565574039057,0
2018-10-24T22:55:37.000000Z,1,11,-76,8.333,8.355,11.229471670564,0
2018-10-24T22:55:37.000000Z,1,12,-56.5,8.333,8.355,1.71056540360198,0
2018-10-24T22:55:37.000000Z,1,3,-79,8.333,8.355,16.8941692308323,0
2018-10-24T22:55:37.000000Z,1,10,-90,8.333,8.355,9.11228807709677,0
2018-10-24T22:55:37.000000Z,1,13,-72,8.333,8.355,7.36013002602536,0
2018-10-24T22:55:37.000000Z,1,9,-90.3333333333333,8.333,8.355,15.7463784407717,0
2018-10-24T22:55:37.000000Z,1,2,-70,8.333,8.355,16.4932760238832,0
2018-10-24T22:55:37.500000Z,1,11,-78.6666666666667,8.349,9.054,11.7690389157314,0
2018-10-24T22:55:37.500000Z,1,10,-69,8.349,9.054,9.75123361426645,0
2018-10-24T22:55:37.500000Z,1,13,-74.5,8.349,9.054,7.21729707023343,0
2018-10-24T22:55:37.500000Z,1,2,-78,8.349,9.054,16.4091394350831,0
2018-10-24T22:55:37.500000Z,1,9,-90.3333333333333,8.349,9.054,16.1149147375963,0
2018-10-24T22:55:37.500000Z,1,3,-82.6666666666667,8.349,9.054,16.954861751132,0
2018-10-24T22:55:37.500000Z,1,12,-49,8.349,9.054,1.03060031049869,0
2018-10-24T22:55:37.500000Z,1,1,-81.5,8.349,9.054,11.7411182176145,0
2018-10-24T22:55:37.500000Z,1,8,-58,8.349,9.054,8.38137798932849,0
2018-10-24T22:55:38.000000Z,1,9,-84.5,7.764,9.727,16.9785036148655,0
2018-10-24T22:55:38.000000Z,1,3,-87,7.764,9.727,17.6322983470675,0
2018-10-24T22:55:38.000000Z,1,10,-73.6666666666667,7.764,9.727,10.5974036914709,0
2018-10-24T22:55:38.000000Z,1,12,-68,7.764,9.727,0.964813453471705,0
2018-10-24T22:55:38.000000Z,1,8,-64,7.764,9.727,7.76425559857479,0
