Datetime,beaconid,edgenodeid,rssi,realx,realy,distance,isSameRoom
2019-05-07T03:07:40.000000Z,9,50,-72.5,2.9445,6.38375,2.79899165995542,1
2019-05-07T03:07:40.000000Z,9,53,-88.3333333333333,2.9445,6.38375,6.67889184764209,1
2019-05-07T03:07:40.000000Z,9,57,-85,2.9445,6.38375,2.30419059812768,1
2019-05-07T03:07:40.000000Z,9,52,-73.25,2.9445,6.38375,6.4619865608418,1
2019-05-07T03:07:40.000000Z,9,54,-86,2.9445,6.38375,9.58252191818521,1
2019-05-07T03:07:40.000000Z,9,55,-79.5,2.9445,6.38375,7.46250033919597,1
2019-05-07T03:07:40.000000Z,9,56,-80,2.9445,6.38375,5.30206344855472,1
2019-05-07T03:07:40.000000Z,9,51,-77,2.9445,6.38375,4.16998954585021,1
2019-05-07T03:07:40.000000Z,9,58,-71.6666666666667,2.9445,6.38375,2.9363213060733,1
2019-05-07T03:07:40.500000Z,9,53,-72,2.673,6.0755,6.47355584281158,1
2019-05-07T03:07:40.500000Z,9,57,-81.75,2.673,6.0755,2.67107118025709,1
2019-05-07T03:07:40.500000Z,9,52,-71.75,2.673,6.0755,6.11931869165187,1
2019-05-07T03:07:40.500000Z,9,55,-75.25,2.673,6.0755,7.62492198320743,1
2019-05-07T03:07:40.500000Z,9,51,-68.3333333333333,2.673,6.0755,3.76009431397671,1
2019-05-07T03:07:40.500000Z,9,56,-77.3333333333333,2.673,6.0755,5.65565100143211,1
2019-05-07T03:07:40.500000Z,9,50,-61,2.673,6.0755,2.76424605453277,1
2019-05-07T03:07:40.500000Z,9,58,-69.5,2.673,6.0755,2.9253138720486,1
2019-05-07T03:07:40.500000Z,9,54,-75.3333333333333,2.673,6.0755,9.58845265149701,1
2019-05-07T03:07:41.000000Z,9,58,-72.6,2.4015,5.76725,2.97159894879844,1
2019-05-07T03:07:41.000000Z,9,53,-73.3333333333333,2.4015,5.76725,6.28837934705756,1
2019-05-07T03:07:41.000000Z,9,50,-71,2.4015,5.76725,2.79020049682814,1
2019-05-07T03:07:41.000000Z,9,57,-72,2.4015,5.76725,3.04916526487168,1
2019-05-07T03:07:41.000000Z,9,52,-64.75,2.4015,5.76725,5.78552614828591,1
2019-05-07T03:07:41.000000Z,9,55,-79.25,2.4015,5.76725,7.80560182256948,1
2019-05-07T03:07:41.000000Z,9,54,-79.3333333333333,2.4015,5.76725,9.61195000052019,1
2019-05-07T03:07:41.000000Z,9,56,-75.75,2.4015,5.76725,6.01650731841157,1
2019-05-07T03:07:41.000000Z,9,51,-65.5,2.4015,5.76725,3.35041285702225,1
2019-05-07T03:07:41.500000Z,9,52,-71.75,2.13633333333333,4.951,4.95481245300409,1
2019-05-07T03:07:41.500000Z,9,56,-83.5,2.13633333333333,4.951,6.59081303364346,1
2019-05-07T03:07:41.500000Z,9,54,-80,2.13633333333333,4.951,9.36958498428707,1
2019-05-07T03:07:41.500000Z,9,50,-70.6666666666667,2.13633333333333,4.951,3.31727721348565,1
2019-05-07T03:07:41.500000Z,9,53,-78,2.13633333333333,4.951,5.67402300939211,1
2019-05-07T03:07:41.500000Z,9,57,-72.6666666666667,2.13633333333333,4.951,3.70758408910409,1
2019-05-07T03:07:41.500000Z,9,55,-77.25,2.13633333333333,4.951,7.91311930348021,1
2019-05-07T03:07:41.500000Z,9,51,-66,2.13633333333333,4.951,2.62189246749578,1
2019-05-07T03:07:41.500000Z,9,58,-69.5,2.13633333333333,4.951,2.90235492507569,1
