Datetime,beaconid,edgenodeid,rssi,realx,realy,distance,isSameRoom
2019-03-21T22:07:21.000000Z,9,50,-74.5,2.13,5.459,2.87521164438377,1
2019-03-21T22:07:21.000000Z,9,51,-73,2.13,5.459,2.94103451186823,1
2019-03-21T22:07:21.000000Z,9,53,-76,2.13,5.459,6.12519101742958,1
2019-03-21T22:07:21.000000Z,9,56,-70.5,2.13,5.459,6.3833997994799,1
2019-03-21T22:07:21.000000Z,9,55,-82,2.13,5.459,8.00330338047984,1
2019-03-21T22:07:21.000000Z,9,54,-74,2.13,5.459,9.65288568253038,1
2019-03-21T22:07:21.000000Z,9,57,-63.5,2.13,5.459,3.43477175369776,1
2019-03-21T22:07:21.000000Z,9,52,-81,2.13,5.459,5.46223626365612,1
2019-03-21T22:07:21.000000Z,9,58,-92,2.13,5.459,3.0725884853003,1
2019-03-21T22:07:21.500000Z,9,55,-83.3333333333333,2.137875,5.619375,8.0285925233661,1
2019-03-21T22:07:21.500000Z,9,58,-86,2.137875,5.619375,3.13264778681709,1
2019-03-21T22:07:21.500000Z,9,56,-77,2.137875,5.619375,6.31579321275246,1
2019-03-21T22:07:21.500000Z,9,53,-88,2.137875,5.619375,6.26505928992296,1
2019-03-21T22:07:21.500000Z,9,57,-71.6666666666667,2.137875,5.619375,3.35124535154471,1
2019-03-21T22:07:21.500000Z,9,52,-72.5,2.137875,5.619375,5.62278777887357,1
2019-03-21T22:07:21.500000Z,9,54,-70.5,2.137875,5.619375,9.73804768196634,1
2019-03-21T22:07:21.500000Z,9,50,-62.25,2.137875,5.619375,2.74600011949199,1
2019-03-21T22:07:21.500000Z,9,51,-71.5,2.137875,5.619375,3.05932911865494,1
2019-03-21T22:07:22.000000Z,9,51,-75.5,2.14575,5.77975,3.18133142331949,1
2019-03-21T22:07:22.000000Z,9,58,-71.6,2.14575,5.77975,3.19964507797349,1
2019-03-21T22:07:22.000000Z,9,55,-68.5,2.14575,5.77975,8.05700286241727,1
2019-03-21T22:07:22.000000Z,9,56,-74,2.14575,5.77975,6.25158053015396,1
2019-03-21T22:07:22.000000Z,9,50,-54.3333333333333,2.14575,5.77975,2.62025869428955,1
2019-03-21T22:07:22.000000Z,9,53,-75.75,2.14575,5.77975,6.40589846352563,1
2019-03-21T22:07:22.000000Z,9,57,-72.75,2.14575,5.77975,3.2734688214492,1
2019-03-21T22:07:22.000000Z,9,52,-70.6666666666667,2.14575,5.77975,5.78334022213807,1
2019-03-21T22:07:22.000000Z,9,54,-83.25,2.14575,5.77975,9.82509580742091,1
2019-03-21T22:07:22.500000Z,9,52,-76,2.153625,5.940125,5.94389351824627,1
2019-03-21T22:07:22.500000Z,9,53,-73.6666666666667,2.153625,5.940125,6.54764588659543,1
2019-03-21T22:07:22.500000Z,9,57,-60,2.153625,5.940125,3.20186120190273,1
2019-03-21T22:07:22.500000Z,9,58,-66,2.153625,5.940125,3.27315435111912,1
2019-03-21T22:07:22.500000Z,9,56,-81.6666666666667,2.153625,5.940125,6.1908673589611,1
2019-03-21T22:07:22.500000Z,9,54,-78.6666666666667,2.153625,5.940125,9.91398037653142,1
2019-03-21T22:07:22.500000Z,9,55,-71,2.153625,5.940125,8.08850150870048,1
2019-03-21T22:07:22.500000Z,9,51,-79,2.153625,5.940125,3.30663105082046,1
2019-03-21T22:07:22.500000Z,9,50,-60.6666666666667,2.153625,5.940125,2.49851133802711,1
2019-03-21T22:07:23.000000Z,9,57,-62,2.1615,6.1005,3.13684499138864,1
2019-03-21T22:07:23.000000Z,9,54,-71,2.1615,6.1005,10.0046524427388,1
2019-03-21T22:07:23.000000Z,9,56,-78.3333333333333,2.1615,6.1005,6.13375761666533,1
2019-03-21T22:07:23.000000Z,9,50,-66,2.1615,6.1005,2.38137071872483,1
2019-03-21T22:07:23.000000Z,9,55,-75,2.1615,6.1005,8.12305253583897,1
2019-03-21T22:07:23.000000Z,9,52,-72,2.1615,6.1005,6.10444759990615,1
2019-03-21T22:07:23.000000Z,9,53,-78,2.1615,6.1005,6.6902438296373,1
2019-03-21T22:07:23.000000Z,9,51,-70.3333333333333,2.1615,6.1005,3.43486717355999,1
2019-03-21T22:07:23.000000Z,9,58,-78.6666666666667,2.1615,6.1005,3.35274730631463,1
2019-03-21T22:07:23.500000Z,9,56,-74.6666666666667,2.169375,6.260875,6.08035283978241,1
2019-03-21T22:07:23.500000Z,9,54,-76.2,2.169375,6.260875,10.0970638507563,1
2019-03-21T22:07:23.500000Z,9,57,-64.5,2.169375,6.260875,3.07883779310473,1
2019-03-21T22:07:23.500000Z,9,53,-67.6666666666667,2.169375,6.260875,6.83363904930967,1
2019-03-21T22:07:23.500000Z,9,51,-65,2.169375,6.260875,3.56572298506909,1
2019-03-21T22:07:23.500000Z,9,58,-78.2,2.169375,6.260875,3.43800144069923,1
2019-03-21T22:07:23.500000Z,9,50,-61,2.169375,6.260875,2.26955026519573,1
2019-03-21T22:07:23.500000Z,9,52,-71.5,2.169375,6.260875,6.2650024067234,1
2019-03-21T22:07:23.500000Z,9,55,-74.75,2.169375,6.260875,8.16061717373447,1
2019-03-21T22:07:24.000000Z,9,55,-78,2.17725,6.42125,8.20115401178395,1
2019-03-21T22:07:24.000000Z,9,53,-75,2.17725,6.42125,6.9777823930673,1
2019-03-21T22:07:24.000000Z,9,58,-74,2.17725,6.42125,3.52850642978017,1
2019-03-21T22:07:24.000000Z,9,52,-66.5,2.17725,6.42125,6.42555788433969,1
2019-03-21T22:07:24.000000Z,9,50,-54,2.17725,6.42125,2.16387490973947,1
2019-03-21T22:07:24.000000Z,9,54,-70,2.17725,6.42125,10.1911672847128,1
2019-03-21T22:07:24.000000Z,9,51,-73,2.17725,6.42125,3.69892046751481,1
2019-03-21T22:07:24.000000Z,9,56,-72.5,2.17725,6.42125,6.03075145607909,1
2019-03-21T22:07:24.000000Z,9,57,-70,2.17725,6.42125,3.02824241516428,1
2019-03-21T22:07:24.500000Z,9,53,-73,2.185125,6.581625,7.1226284408391,1
2019-03-21T22:07:24.500000Z,9,55,-78,2.185125,6.581625,8.24461920929342,1
2019-03-21T22:07:24.500000Z,9,57,-76,2.185125,6.581625,2.98543571464033,1
2019-03-21T22:07:24.500000Z,9,52,-72.5,2.185125,6.581625,6.58611398369706,1
2019-03-21T22:07:24.500000Z,9,50,-60.6666666666667,2.185125,6.581625,2.06528815332147,1
2019-03-21T22:07:24.500000Z,9,58,-75.25,2.185125,6.581625,3.6238688795609,1
2019-03-21T22:07:24.500000Z,9,54,-75,2.185125,6.581625,10.286916309383,1
2019-03-21T22:07:24.500000Z,9,51,-67,2.185125,6.581625,3.83421558552072,1
2019-03-21T22:07:24.500000Z,9,56,-71.3333333333333,2.185125,6.581625,5.98504802873377,1
2019-03-21T22:07:25.000000Z,9,50,-62.25,2.071375,6.73325,1.88207829356937,1
2019-03-21T22:07:25.000000Z,9,55,-70,2.071375,6.73325,8.40230857878506,1
2019-03-21T22:07:25.000000Z,9,56,-69.5,2.071375,6.73325,6.06428031205064,1
2019-03-21T22:07:25.000000Z,9,53,-76.6666666666667,2.071375,6.73325,7.30637372115094,1
2019-03-21T22:07:25.000000Z,9,57,-63,2.071375,6.73325,3.07240662236056,1
2019-03-21T22:07:25.000000Z,9,51,-69.5,2.071375,6.73325,3.89813409891515,1
2019-03-21T22:07:25.000000Z,9,58,-72.5,2.071375,6.73325,3.8089060047637,1
2019-03-21T22:07:25.000000Z,9,52,-66.25,2.071375,6.73325,6.73449281335462,1
2019-03-21T22:07:25.000000Z,9,54,-84,2.071375,6.73325,10.4714392851759,1
2019-03-21T22:07:25.500000Z,9,56,-81.6666666666667,1.94975,6.7245,6.18526707689329,1
2019-03-21T22:07:25.500000Z,9,53,-73.2,1.94975,6.7245,7.34643745719652,1
2019-03-21T22:07:25.500000Z,9,55,-78,1.94975,6.7245,8.51394082152912,1
2019-03-21T22:07:25.500000Z,9,51,-79.3333333333333,1.94975,6.7245,3.82735774556024,1
2019-03-21T22:07:25.500000Z,9,58,-73.2,1.94975,6.7245,3.89605060445832,1
2019-03-21T22:07:25.500000Z,9,54,-79.6666666666667,1.94975,6.7245,10.5593016725776,1
2019-03-21T22:07:25.500000Z,9,50,-63,1.94975,6.7245,1.7928011079035,1
2019-03-21T22:07:25.500000Z,9,52,-80.5,1.94975,6.7245,6.72450446594394,1
2019-03-21T22:07:25.500000Z,9,57,-74.3333333333333,1.94975,6.7245,3.19407863279851,1
2019-03-21T22:07:26.000000Z,9,53,-76.25,1.828125,6.71575,7.38829669667678,1
2019-03-21T22:07:26.000000Z,9,56,-75,1.828125,6.71575,6.30629053629192,1
2019-03-21T22:07:26.000000Z,9,52,-68.3333333333333,1.828125,6.71575,6.7167153861188,1
2019-03-21T22:07:26.000000Z,9,54,-90,1.828125,6.71575,10.6478355231533,1
