Datetime,beaconid,edgenodeid,rssi,realx,realy,distance,isSameRoom
2019-05-07T22:39:50.500000Z,9,50,-75.5,7.23920833333333,5.34083333333333,7.12781470048948,1
2019-05-07T22:39:50.500000Z,9,56,-71.3333333333333,7.23920833333333,5.34083333333333,2.70059584249734,1
2019-05-07T22:39:50.500000Z,9,53,-76.6666666666667,7.23920833333333,5.34083333333333,5.82743794371482,1
2019-05-07T22:39:50.500000Z,9,51,-73,7.23920833333333,5.34083333333333,7.48689526135593,1
2019-05-07T22:39:50.500000Z,9,58,-78,7.23920833333333,5.34083333333333,2.5405730628831,1
2019-05-07T22:39:50.500000Z,9,55,-70,7.23920833333333,5.34083333333333,3.09933818008198,1
2019-05-07T22:39:50.500000Z,9,54,-64.5,7.23920833333333,5.34083333333333,6.05452032819396,1
2019-05-07T22:39:50.500000Z,9,57,-79,7.23920833333333,5.34083333333333,2.79747704569324,1
2019-05-07T22:39:50.500000Z,9,52,-74,7.23920833333333,5.34083333333333,7.52229465131356,1
2019-05-07T22:39:51.000000Z,9,56,-71.75,7.24341666666667,5.20666666666667,2.82818751465591,1
2019-05-07T22:39:51.000000Z,9,53,-81.3333333333333,7.24341666666667,5.20666666666667,5.70644800070256,1
2019-05-07T22:39:51.000000Z,9,51,-80,7.24341666666667,5.20666666666667,7.45788690703041,1
2019-05-07T22:39:51.000000Z,9,58,-83,7.24341666666667,5.20666666666667,2.48920444815652,1
2019-05-07T22:39:51.000000Z,9,57,-74,7.24341666666667,5.20666666666667,2.88962392905874,1
2019-05-07T22:39:51.000000Z,9,52,-79,7.24341666666667,5.20666666666667,7.43063903385092,1
2019-05-07T22:39:51.000000Z,9,50,-86.6666666666667,7.24341666666667,5.20666666666667,7.18061004497916,1
2019-05-07T22:39:51.000000Z,9,54,-58,7.24341666666667,5.20666666666667,5.93448469692656,1
2019-05-07T22:39:51.000000Z,9,55,-77.5,7.24341666666667,5.20666666666667,3.03505471417824,1
2019-05-07T22:39:51.500000Z,9,55,-65.6666666666667,7.247625,5.0725,2.97544179755293,1
